tick,angle,safety_switch_pressed,flex_myobrick_pos_encoder,flex_myobrick_torque_encoder,flex_myobrick_current,flex_myobrick_pwm,flex_myobrick_in_running_state,extend_myobrick_pos_encoder,extend_myobrick_torque_encoder,extend_myobrick_current,extend_myobrick_pwm,extend_myobrick_in_running_state
869449,1692.0,False,0.39428088068962097,-571.0,0.15000000596046448,-0.718218982219696,True,-0.4050118327140808,214.0,0.03750000149011612,1.1184883117675781,True
869450,1693.0,False,0.39428088068962097,-571.0,0.15000000596046448,-0.718218982219696,True,-0.4050118327140808,214.0,0.03750000149011612,1.1184883117675781,True
869451,1693.0,False,0.3879440128803253,-562.0,0.23749999701976776,-0.718218982219696,True,-0.4085453450679779,216.0,0.10000000149011612,1.1184883117675781,True
869452,1692.0,False,0.3879440128803253,-562.0,0.23749999701976776,-0.718218982219696,True,-0.4085453450679779,216.0,0.10000000149011612,1.1184883117675781,True
869453,1692.0,False,0.3770826756954193,-596.0,0.05000000074505806,-0.718218982219696,True,-0.4131741225719452,227.0,-0.05000000074505806,1.1184883117675781,True
869454,1690.0,False,0.3770826756954193,-596.0,0.05000000074505806,-0.718218982219696,True,-0.4131741225719452,227.0,-0.05000000074505806,1.1184883117675781,True
869455,1690.0,False,0.3770826756954193,-596.0,0.05000000074505806,-0.718218982219696,True,-0.4131741225719452,227.0,-0.05000000074505806,1.1184883117675781,True
869456,1688.0,False,0.3770826756954193,-596.0,0.05000000074505806,-0.718218982219696,True,-0.4131741225719452,227.0,-0.05000000074505806,1.1184883117675781,True
869457,1687.0,False,0.3541734516620636,-431.0,-0.125,-0.718218982219696,True,-0.4187808036804199,257.0,0.1875,8.307564735412598,True
869458,1687.0,False,0.3436250686645508,-395.0,0.11249999701976776,-0.718218982219696,True,-0.41999343037605286,284.0,-0.012500000186264515,5.548969268798828,True
869459,1685.0,False,0.3436250686645508,-395.0,0.11249999701976776,-0.718218982219696,True,-0.41999343037605286,284.0,-0.012500000186264515,5.548969268798828,True
869460,1684.0,False,0.33573657274246216,-358.0,0.13750000298023224,-0.718218982219696,True,-0.41832447052001953,15.0,0.3499999940395355,5.548969268798828,True
869461,1684.0,False,0.33573657274246216,-358.0,0.13750000298023224,-0.718218982219696,True,-0.41832447052001953,15.0,0.3499999940395355,5.548969268798828,True
869462,1681.0,False,0.33573657274246216,-358.0,0.13750000298023224,-0.718218982219696,True,-0.41832447052001953,15.0,0.3499999940395355,5.548969268798828,True
869463,1678.0,False,0.3194901943206787,-358.0,0.25,-0.5027905106544495,True,-0.3987271189689636,331.0,-0.02500000037252903,5.548969268798828,True
869464,1677.0,False,0.3194901943206787,-358.0,0.25,-0.5027905106544495,True,-0.3987271189689636,331.0,-0.02500000037252903,5.548969268798828,True
869465,1677.0,False,0.312814325094223,-376.0,0.23749999701976776,-0.5027905106544495,True,-0.3873051106929779,333.0,0.16249999403953552,5.548969268798828,True
869466,1674.0,False,0.312814325094223,-376.0,0.23749999701976776,-0.5027905106544495,True,-0.3873051106929779,333.0,0.16249999403953552,0.04937246814370155,True
869467,1672.0,False,0.3042999804019928,-388.0,0.20000000298023224,-0.5027905106544495,True,-0.3759874105453491,337.0,0.1875,0.04937246814370155,True
869468,1672.0,False,0.3042999804019928,-388.0,0.20000000298023224,-0.5027905106544495,True,-0.3759874105453491,337.0,0.1875,0.04937246814370155,True
869469,1672.0,False,0.28736254572868347,-387.0,0.08749999850988388,-0.5027905106544495,True,-0.3547471761703491,349.0,0.16249999403953552,3.6296417713165283,True
869470,1670.0,False,0.28736254572868347,-387.0,0.08749999850988388,-0.5027905106544495,True,-0.3547471761703491,349.0,0.16249999403953552,3.6296417713165283,True
869471,1669.0,False,0.28161242604255676,-402.0,0.05000000074505806,-0.5027905106544495,True,-0.3536388576030731,363.0,0.22499999403953552,3.6296417713165283,True
869472,1669.0,False,0.28161242604255676,-402.0,0.05000000074505806,-0.5027905106544495,True,-0.3536388576030731,363.0,0.22499999403953552,3.6296417713165283,True
869473,1668.0,False,0.27381521463394165,-418.0,0.10000000149011612,-0.5027905106544495,True,-0.3533259332180023,355.0,0.1875,3.6296417713165283,True
869474,1668.0,False,0.27381521463394165,-418.0,0.10000000149011612,-0.5027905106544495,True,-0.3533259332180023,355.0,0.1875,3.6296417713165283,True
869475,1668.0,False,0.27381521463394165,-418.0,0.10000000149011612,-0.5027905106544495,True,-0.3533259332180023,355.0,0.1875,3.6296417713165283,True
869476,1666.0,False,0.27381521463394165,-418.0,0.10000000149011612,-0.5027905106544495,True,-0.3533259332180023,355.0,0.1875,3.6296417713165283,True
869477,1665.0,False,0.2586771547794342,-390.0,0.05000000074505806,-0.5027905106544495,True,-0.34847548604011536,362.0,0.17499999701976776,3.6296417713165283,True
869478,1664.0,False,0.2509711980819702,-382.0,-0.02500000037252903,-0.5027905106544495,True,-0.34358593821525574,390.0,0.11249999701976776,3.6296417713165283,True
869479,1664.0,False,0.2509711980819702,-382.0,-0.02500000037252903,0.13297972083091736,True,-0.34358593821525574,390.0,0.11249999701976776,3.6296417713165283,True
869480,1664.0,False,0.24539059400558472,-396.0,0.02500000037252903,0.13297972083091736,True,-0.3394787013530731,380.0,0.2874999940395355,3.6296417713165283,True
869481,1664.0,False,0.24539059400558472,-396.0,0.02500000037252903,0.13297972083091736,True,-0.3394787013530731,380.0,0.2874999940395355,3.6296417713165283,True
869482,1664.0,False,0.24539059400558472,-396.0,0.02500000037252903,0.13297972083091736,True,-0.3394787013530731,380.0,0.2874999940395355,3.6296417713165283,True
869483,1663.0,False,0.2363286018371582,-403.0,-0.08749999850988388,0.13297972083091736,True,-0.3314598500728607,376.0,0.15000000596046448,3.6296417713165283,True
869484,1661.0,False,0.2363286018371582,-403.0,-0.08749999850988388,-0.0447273887693882,True,-0.3314598500728607,376.0,0.15000000596046448,-3.0101494789123535,True
869485,1661.0,False,0.23312105238437653,-386.0,0.16249999403953552,-0.0447273887693882,True,-0.32776984572410583,390.0,0.20000000298023224,-3.0101494789123535,True
869486,1661.0,False,0.23312105238437653,-386.0,0.16249999403953552,-0.0447273887693882,True,-0.32776984572410583,390.0,0.20000000298023224,-3.0101494789123535,True
869487,1660.0,False,0.22875306010246277,-362.0,0.012500000186264515,-0.0447273887693882,True,-0.3217068016529083,396.0,0.4375,-3.0101494789123535,True
869488,1659.0,False,0.22875306010246277,-362.0,0.012500000186264515,-0.0447273887693882,True,-0.3217068016529083,396.0,0.4375,-1.7486344575881958,True
869489,1659.0,False,0.22155562043190002,-339.0,0.13750000298023224,-0.0447273887693882,True,-0.32603567838668823,414.0,0.2874999940395355,-1.7486344575881958,True
869490,1659.0,False,0.22155562043190002,-339.0,0.13750000298023224,-0.0447273887693882,True,-0.32603567838668823,414.0,0.2874999940395355,-1.7486344575881958,True
869491,1660.0,False,0.22085152566432953,-336.0,0.23749999701976776,-0.0447273887693882,True,-0.3275090754032135,429.0,0.20000000298023224,-1.7486344575881958,True
869492,1660.0,False,0.21782653033733368,-255.0,0.05000000074505806,-0.0447273887693882,True,-0.3362320363521576,514.0,0.03750000149011612,-1.7486344575881958,True
869493,1661.0,False,0.21782653033733368,-255.0,0.05000000074505806,2.6950531005859375,True,-0.3362320363521576,514.0,0.03750000149011612,-1.7486344575881958,True
869494,1659.0,False,0.21782653033733368,-255.0,0.05000000074505806,2.6950531005859375,True,-0.3362320363521576,514.0,0.03750000149011612,-1.7486344575881958,True
869495,1660.0,False,0.21782653033733368,-255.0,0.05000000074505806,2.6950531005859375,True,-0.3362320363521576,514.0,0.03750000149011612,-1.7486344575881958,True
869496,1660.0,False,0.21566207706928253,-279.0,0.012500000186264515,2.6950531005859375,True,-0.3488275408744812,522.0,0.1875,-1.7486344575881958,True
869497,1661.0,False,0.21566207706928253,-279.0,0.012500000186264515,2.6950531005859375,True,-0.3488275408744812,522.0,0.1875,-1.7486344575881958,True
869498,1662.0,False,0.21735712885856628,-539.0,0.17499999701976776,-3.212951183319092,True,-0.35311731696128845,534.0,0.10000000149011612,-1.7486344575881958,True
869499,1662.0,False,0.21936510503292084,-161.0,0.13750000298023224,-3.212951183319092,True,-0.35611623525619507,532.0,0.23749999701976776,-1.7486344575881958,True
869500,1664.0,False,0.21936510503292084,-161.0,0.13750000298023224,-3.212951183319092,True,-0.35611623525619507,532.0,0.23749999701976776,-1.7486344575881958,True
869501,1663.0,False,0.21936510503292084,-161.0,0.13750000298023224,-3.212951183319092,True,-0.35611623525619507,532.0,0.23749999701976776,-1.7486344575881958,True
869502,1663.0,False,0.22163386642932892,-153.0,0.08749999850988388,-0.8287906646728516,True,-0.3598192632198334,533.0,0.125,-1.7486344575881958,True
869503,1663.0,False,0.22109927237033844,34.0,0.02500000037252903,-0.8287906646728516,True,-0.3629225194454193,535.0,0.16249999403953552,-1.7486344575881958,True
869504,1663.0,False,0.22109927237033844,34.0,0.02500000037252903,-0.8287906646728516,True,-0.3629225194454193,535.0,0.16249999403953552,-1.7486344575881958,True
869505,1663.0,False,0.2164183259010315,-131.0,0.10000000149011612,-0.8287906646728516,True,-0.36593449115753174,535.0,0.08749999850988388,-1.7486344575881958,True
869506,1663.0,False,0.208151713013649,-115.0,0.0625,-0.8287906646728516,True,-0.3693636953830719,547.0,0.125,-1.7486344575881958,True
869507,1661.0,False,0.208151713013649,-115.0,0.0625,-0.8287906646728516,True,-0.3693636953830719,547.0,0.125,-1.7486344575881958,True
869508,1660.0,False,0.208151713013649,-115.0,0.0625,-0.8287906646728516,True,-0.3693636953830719,547.0,0.125,-1.7486344575881958,True
869509,1660.0,False,0.208151713013649,-115.0,0.0625,-0.8287906646728516,True,-0.3693636953830719,547.0,0.125,-1.7486344575881958,True
869510,1660.0,False,0.20129330456256866,-79.0,0.08749999850988388,-0.8287906646728516,True,-0.3736664950847626,548.0,0.22499999403953552,-1.7486344575881958,True
869511,1661.0,False,0.20011980831623077,-70.0,0.15000000596046448,-0.8287906646728516,True,-0.3751920461654663,545.0,0.02500000037252903,8.708403587341309,True
869512,1660.0,False,0.20011980831623077,-70.0,0.15000000596046448,2.2773098945617676,True,-0.3751920461654663,545.0,0.02500000037252903,2.4789087772369385,True
869513,1660.0,False,0.19996334612369537,-72.0,0.13750000298023224,2.2773098945617676,True,-0.3763655424118042,540.0,-0.012500000186264515,2.4789087772369385,True
869514,1660.0,False,0.19996334612369537,-72.0,0.13750000298023224,2.2773098945617676,True,-0.3763655424118042,540.0,-0.012500000186264515,2.4789087772369385,True
869515,1659.0,False,0.19996334612369537,-72.0,0.13750000298023224,4.644614219665527,True,-0.3763655424118042,540.0,-0.012500000186264515,2.4789087772369385,True
869516,1659.0,False,0.2009151726961136,-218.0,0.02500000037252903,4.644614219665527,True,-0.36288338899612427,555.0,0.21250000596046448,2.4789087772369385,True
869517,1659.0,False,0.2009151726961136,-218.0,0.02500000037252903,4.644614219665527,True,-0.36288338899612427,555.0,0.21250000596046448,2.4789087772369385,True
869518,1658.0,False,0.20244072377681732,-452.0,0.21250000596046448,4.644614219665527,True,-0.3555164635181427,546.0,0.0625,2.4789087772369385,True
869519,1658.0,False,0.20244072377681732,-452.0,0.21250000596046448,4.644614219665527,True,-0.3555164635181427,546.0,0.0625,8.17113971710205,True
869520,1658.0,False,0.20490504801273346,-92.0,0.32499998807907104,7.518455982208252,True,-0.3489057719707489,560.0,0.30000001192092896,8.17113971710205,True
869521,1658.0,False,0.20490504801273346,-92.0,0.32499998807907104,3.6448848247528076,True,-0.3489057719707489,560.0,0.30000001192092896,8.17113971710205,True
869522,1659.0,False,0.20490504801273346,-92.0,0.32499998807907104,3.6448848247528076,True,-0.3489057719707489,560.0,0.30000001192092896,4.273793697357178,True
869523,1659.0,False,0.21843935549259186,-46.0,0.625,3.6448848247528076,True,-0.33714476227760315,562.0,0.762499988079071,4.273793697357178,True
869524,1660.0,False,0.21843935549259186,-46.0,0.625,3.6448848247528076,True,-0.33714476227760315,562.0,0.762499988079071,7.841792583465576,True
869525,1660.0,False,0.22690154612064362,-78.0,0.0625,3.6448848247528076,True,-0.32778289914131165,563.0,0.5375000238418579,7.841792583465576,True
869526,1660.0,False,0.2359374463558197,-185.0,0.08749999850988388,3.6448848247528076,True,-0.3114582896232605,538.0,0.4124999940395355,7.841792583465576,True
869527,1659.0,False,0.2359374463558197,-185.0,0.08749999850988388,3.6448848247528076,True,-0.3114582896232605,538.0,0.4124999940395355,7.841792583465576,True
869528,1660.0,False,0.2359374463558197,-185.0,0.08749999850988388,3.6448848247528076,True,-0.3114582896232605,538.0,0.4124999940395355,7.841792583465576,True
869529,1659.0,False,0.24188314378261566,-346.0,0.3125,3.6448848247528076,True,-0.28577181696891785,315.0,0.737500011920929,7.841792583465576,True
869530,1659.0,False,0.24188314378261566,-346.0,0.3125,6.324880599975586,True,-0.28577181696891785,315.0,0.737500011920929,7.841792583465576,True
869531,1659.0,False,0.24224823713302612,-362.0,0.3125,6.324880599975586,True,-0.2749365568161011,209.0,0.612500011920929,7.841792583465576,True
869532,1659.0,False,0.24224823713302612,-362.0,0.3125,6.324880599975586,True,-0.2749365568161011,209.0,0.612500011920929,7.841792583465576,True
869533,1659.0,False,0.24227431416511536,-366.0,0.4000000059604645,6.324880599975586,True,-0.2624453604221344,139.0,0.32499998807907104,7.841792583465576,True
869534,1659.0,False,0.24227431416511536,-366.0,0.4000000059604645,6.324880599975586,True,-0.2624453604221344,139.0,0.32499998807907104,7.841792583465576,True
869535,1659.0,False,0.24227431416511536,-366.0,0.4000000059604645,6.324880599975586,True,-0.2624453604221344,139.0,0.32499998807907104,7.841792583465576,True
869536,1660.0,False,0.24227431416511536,-366.0,0.4000000059604645,6.324880599975586,True,-0.2624453604221344,139.0,0.32499998807907104,2.530426263809204,True
869537,1660.0,False,0.24845470488071442,-734.0,0.36250001192092896,6.324880599975586,True,-0.23416416347026825,-205.0,0.4000000059604645,2.530426263809204,True
869538,1661.0,False,0.2548828423023224,-903.0,0.5,6.324880599975586,True,-0.21703115105628967,-433.0,-0.07500000298023224,2.530426263809204,True
869539,1663.0,False,0.2548828423023224,-903.0,0.5,6.324880599975586,True,-0.21703115105628967,-433.0,-0.07500000298023224,2.530426263809204,True
869540,1663.0,False,0.25767314434051514,-1001.0,0.22499999403953552,6.324880599975586,True,-0.21088987588882446,-452.0,0.03750000149011612,2.530426263809204,True
869541,1663.0,False,0.25767314434051514,-1001.0,0.22499999403953552,-0.9951119422912598,True,-0.21088987588882446,-452.0,0.03750000149011612,2.530426263809204,True
869542,1666.0,False,0.25767314434051514,-1001.0,0.22499999403953552,-0.9951119422912598,True,-0.21088987588882446,-452.0,0.03750000149011612,2.530426263809204,True
869543,1666.0,False,0.262771338224411,-1071.0,0.17499999701976776,-0.9951119422912598,True,-0.21279354393482208,-94.0,-0.11249999701976776,2.530426263809204,True
869544,1669.0,False,0.262771338224411,-1071.0,0.17499999701976776,-0.9951119422912598,True,-0.21279354393482208,-94.0,-0.11249999701976776,-2.1757469177246094,True
869545,1669.0,False,0.2615587115287781,-740.0,-0.13750000298023224,-0.9951119422912598,True,-0.21413654088974,-482.0,0.07500000298023224,-2.1757469177246094,True
869546,1667.0,False,0.2615587115287781,-740.0,-0.13750000298023224,-0.9951119422912598,True,-0.21413654088974,-482.0,0.07500000298023224,-2.1757469177246094,True
869547,1667.0,False,0.253800630569458,-1079.0,-0.05000000074505806,-0.9951119422912598,True,-0.21523180603981018,-485.0,0.13750000298023224,-2.1757469177246094,True
869548,1667.0,False,0.253800630569458,-1079.0,-0.05000000074505806,-0.9951119422912598,True,-0.21523180603981018,-485.0,0.13750000298023224,9.393438339233398,True
869549,1666.0,False,0.253800630569458,-1079.0,-0.05000000074505806,-0.9951119422912598,True,-0.21523180603981018,-485.0,0.13750000298023224,9.393438339233398,True
869550,1666.0,False,0.23472483456134796,-1080.0,0.20000000298023224,9.938383102416992,True,-0.22622352838516235,-381.0,0.08749999850988388,9.393438339233398,True
869551,1666.0,False,0.23472483456134796,-1080.0,0.20000000298023224,9.938383102416992,True,-0.22622352838516235,-381.0,0.08749999850988388,9.393438339233398,True
869552,1663.0,False,0.22253353893756866,-819.0,0.05000000074505806,9.938383102416992,True,-0.23151728510856628,-373.0,0.17499999701976776,9.393438339233398,True
869553,1660.0,False,0.2125718742609024,-873.0,0.699999988079071,9.938383102416992,True,-0.22049948573112488,-310.0,0.15000000596046448,9.393438339233398,True
869554,1660.0,False,0.2125718742609024,-873.0,0.699999988079071,-4.3545308113098145,True,-0.22049948573112488,-310.0,0.15000000596046448,9.393438339233398,True
869555,1662.0,False,0.2125718742609024,-873.0,0.699999988079071,-4.3545308113098145,True,-0.22049948573112488,-310.0,0.15000000596046448,9.393438339233398,True
869556,1666.0,False,0.2125718742609024,-873.0,0.699999988079071,-4.3545308113098145,True,-0.22049948573112488,-310.0,0.15000000596046448,9.393438339233398,True
869557,1666.0,False,0.23692838847637177,-1075.0,0.6499999761581421,-4.3545308113098145,True,-0.1880980134010315,-507.0,0.3499999940395355,4.346767425537109,True
869558,1666.0,False,0.2346074879169464,-1062.0,-0.05000000074505806,-4.3545308113098145,True,-0.1738726645708084,-738.0,0.21250000596046448,4.346767425537109,True
869559,1667.0,False,0.2346074879169464,-1062.0,-0.05000000074505806,2.7620623111724854,True,-0.1738726645708084,-738.0,0.21250000596046448,1.9457048177719116,True
869560,1666.0,False,0.2274361401796341,-1070.0,0.125,2.7620623111724854,True,-0.16396315395832062,-782.0,0.6875,1.9457048177719116,True
869561,1666.0,False,0.2274361401796341,-1070.0,0.125,2.7620623111724854,True,-0.16396315395832062,-782.0,0.6875,1.9457048177719116,True
869562,1663.0,False,0.2274361401796341,-1070.0,0.125,2.7620623111724854,True,-0.16396315395832062,-782.0,0.6875,5.694279670715332,True
869563,1664.0,False,0.1964428573846817,-1114.0,0.3499999940395355,2.7620623111724854,True,-0.151993528008461,-746.0,0.23749999701976776,5.694279670715332,True
869564,1664.0,False,0.1964428573846817,-1114.0,0.3499999940395355,2.7620623111724854,True,-0.151993528008461,-746.0,0.23749999701976776,5.694279670715332,True
869565,1663.0,False,0.19434361159801483,-1096.0,0.11249999701976776,2.7620623111724854,True,-0.15439265966415405,-378.0,0.6000000238418579,5.694279670715332,True
869566,1663.0,False,0.19427841901779175,-1099.0,0.11249999701976776,-4.96075963973999,True,-0.1526324301958084,-648.0,0.4000000059604645,5.694279670715332,True
869567,1663.0,False,0.19427841901779175,-1099.0,0.11249999701976776,-4.96075963973999,True,-0.1526324301958084,-648.0,0.4000000059604645,5.694279670715332,True
869568,1663.0,False,0.19216611981391907,-1078.0,0.2750000059604645,-4.96075963973999,True,-0.14776894450187683,-761.0,0.32499998807907104,5.694279670715332,True
869569,1662.0,False,0.19216611981391907,-1078.0,0.2750000059604645,-4.96075963973999,True,-0.14776894450187683,-761.0,0.32499998807907104,2.0596461296081543,True
869570,1662.0,False,0.18903681635856628,-1073.0,0.30000001192092896,-4.96075963973999,True,-0.14686927199363708,-780.0,0.4000000059604645,2.0596461296081543,True
869571,1662.0,False,0.18903681635856628,-1073.0,0.30000001192092896,-4.96075963973999,True,-0.14686927199363708,-780.0,0.4000000059604645,2.0596461296081543,True
869572,1659.0,False,0.17337718605995178,-1031.0,0.17499999701976776,-4.96075963973999,True,-0.1440398395061493,-766.0,0.15000000596046448,2.0596461296081543,True
869573,1657.0,False,0.17337718605995178,-1031.0,0.17499999701976776,-4.96075963973999,True,-0.1440398395061493,-766.0,0.15000000596046448,2.0596461296081543,True
869574,1657.0,False,0.17337718605995178,-1031.0,0.17499999701976776,1.6072797775268555,True,-0.1440398395061493,-766.0,0.15000000596046448,2.0596461296081543,True
869575,1653.0,False,0.12718065083026886,-589.0,0.125,1.6072797775268555,True,-0.14551323652267456,-474.0,0.21250000596046448,6.984764575958252,True
869576,1650.0,False,0.12718065083026886,-589.0,0.125,1.6072797775268555,True,-0.14551323652267456,-474.0,0.21250000596046448,6.984764575958252,True
869577,1644.0,False,0.1077006533741951,-396.0,0.16249999403953552,1.6072797775268555,True,-0.1455393135547638,-272.0,0.16249999403953552,6.984764575958252,True
869578,1644.0,False,0.09213230013847351,-362.0,0.38749998807907104,1.6072797775268555,True,-0.14344005286693573,-146.0,0.15000000596046448,6.984764575958252,True
869579,1643.0,False,0.09213230013847351,-362.0,0.38749998807907104,1.6072797775268555,True,-0.14344005286693573,-146.0,0.15000000596046448,8.991342544555664,True
869580,1641.0,False,0.09213230013847351,-362.0,0.38749998807907104,1.6072797775268555,True,-0.14344005286693573,-146.0,0.15000000596046448,8.991342544555664,True
869581,1639.0,False,0.09213230013847351,-362.0,0.38749998807907104,1.6072797775268555,True,-0.14344005286693573,-146.0,0.15000000596046448,8.991342544555664,True
869582,1639.0,False,0.0865386500954628,-380.0,0.125,1.6072797775268555,True,-0.1256420612335205,-186.0,0.42500001192092896,8.991342544555664,True
869583,1639.0,False,0.0865386500954628,-380.0,0.125,1.6072797775268555,True,-0.1256420612335205,-186.0,0.42500001192092896,8.991342544555664,True
869584,1639.0,False,0.08539123088121414,-389.0,0.23749999701976776,1.6072797775268555,True,-0.11213385313749313,-215.0,0.4124999940395355,8.991342544555664,True
869585,1639.0,False,0.08420469611883163,-417.0,-0.05000000074505806,1.6072797775268555,True,-0.09168898314237595,-227.0,0.15000000596046448,8.991342544555664,True
869586,1638.0,False,0.08420469611883163,-417.0,-0.05000000074505806,1.6072797775268555,True,-0.09168898314237595,-227.0,0.15000000596046448,8.991342544555664,True
869587,1638.0,False,0.08420469611883163,-417.0,-0.05000000074505806,1.6072797775268555,True,-0.09168898314237595,-227.0,0.15000000596046448,8.991342544555664,True
869588,1638.0,False,0.08420469611883163,-417.0,-0.05000000074505806,1.6072797775268555,True,-0.09168898314237595,-227.0,0.15000000596046448,8.991342544555664,True
869589,1639.0,False,0.08034520596265793,-537.0,0.02500000037252903,1.6072797775268555,True,-0.05727953463792801,-482.0,0.22499999403953552,8.991342544555664,True
869590,1643.0,False,0.08034520596265793,-537.0,0.02500000037252903,1.6072797775268555,True,-0.05727953463792801,-482.0,0.22499999403953552,8.991342544555664,True
869591,1643.0,False,0.0771767720580101,-750.0,0.13750000298023224,0.8965530395507812,True,-0.03912949934601784,-563.0,0.16249999403953552,8.991342544555664,True
869592,1643.0,False,0.0771767720580101,-750.0,0.13750000298023224,0.8965530395507812,True,-0.03912949934601784,-563.0,0.16249999403953552,8.991342544555664,True
869593,1643.0,False,0.07313474267721176,-829.0,0.0,0.8965530395507812,True,-0.020836034789681435,-666.0,0.10000000149011612,8.991342544555664,True
869594,1643.0,False,0.07313474267721176,-829.0,0.0,0.8965530395507812,True,-0.020836034789681435,-666.0,0.10000000149011612,8.991342544555664,True
869595,1643.0,False,0.07313474267721176,-829.0,0.0,0.8965530395507812,True,-0.020836034789681435,-666.0,0.10000000149011612,8.991342544555664,True
869596,1641.0,False,0.06785401701927185,-849.0,-0.0625,0.8965530395507812,True,-0.006010896060615778,-765.0,0.3375000059604645,8.991342544555664,True
869597,1643.0,False,0.062090858817100525,-901.0,-0.0625,0.8965530395507812,True,0.007340855430811644,-901.0,0.625,8.991342544555664,True
869598,1643.0,False,0.05438491702079773,-998.0,-0.0625,0.8965530395507812,True,0.019923316314816475,-907.0,0.512499988079071,8.991342544555664,True
869599,1643.0,False,0.05047327280044556,-1018.0,-0.0625,0.8965530395507812,True,0.027798764407634735,-915.0,0.15000000596046448,0.24977725744247437,True
869600,1642.0,False,0.05047327280044556,-1018.0,-0.0625,0.8965530395507812,True,0.027798764407634735,-915.0,0.15000000596046448,0.24977725744247437,True
869601,1641.0,False,0.05047327280044556,-1018.0,-0.0625,0.8965530395507812,True,0.027798764407634735,-915.0,0.15000000596046448,0.24977725744247437,True
869602,1641.0,False,0.05047327280044556,-1018.0,-0.0625,0.8965530395507812,True,0.027798764407634735,-915.0,0.15000000596046448,0.24977725744247437,True
869603,1641.0,False,0.03890783712267876,-1037.0,-0.11249999701976776,0.8965530395507812,True,0.04396690055727959,-930.0,0.11249999701976776,0.24977725744247437,True
869604,1640.0,False,0.031175818294286728,-1037.0,0.10000000149011612,0.8965530395507812,True,0.04082454368472099,-896.0,0.05000000074505806,0.24977725744247437,True
869605,1640.0,False,0.031175818294286728,-1037.0,0.10000000149011612,0.8965530395507812,True,0.04082454368472099,-896.0,0.05000000074505806,-2.244802713394165,True
869606,1641.0,False,0.02598636783659458,-1059.0,0.10000000149011612,0.8965530395507812,True,0.03528304770588875,-890.0,0.10000000149011612,-2.244802713394165,True
869607,1639.0,False,0.02598636783659458,-1059.0,0.10000000149011612,0.8965530395507812,True,0.03528304770588875,-890.0,0.10000000149011612,-2.244802713394165,True
869608,1639.0,False,0.02598636783659458,-1059.0,0.10000000149011612,0.8965530395507812,True,0.03528304770588875,-890.0,0.10000000149011612,-2.244802713394165,True
869609,1637.0,False,0.015359729528427124,-1077.0,0.17499999701976776,0.8965530395507812,True,0.02245284803211689,-675.0,0.17499999701976776,-2.244802713394165,True
869610,1638.0,False,0.015359729528427124,-1077.0,0.17499999701976776,0.8965530395507812,True,0.02245284803211689,-675.0,0.17499999701976776,-2.244802713394165,True
869611,1638.0,False,0.01097868662327528,-1024.0,0.03750000149011612,0.8965530395507812,True,0.014055848121643066,-600.0,0.23749999701976776,-2.244802713394165,True
869612,1638.0,False,0.01097868662327528,-1024.0,0.03750000149011612,0.8965530395507812,True,0.014055848121643066,-600.0,0.23749999701976776,7.957273006439209,True
869613,1637.0,False,0.005476304329931736,-853.0,0.05000000074505806,0.8965530395507812,True,0.0012256490299478173,-491.0,0.3499999940395355,7.957273006439209,True
869614,1636.0,False,0.005476304329931736,-853.0,0.05000000074505806,0.8965530395507812,True,0.0012256490299478173,-491.0,0.3499999940395355,-3.1505370140075684,True
869615,1636.0,False,0.005476304329931736,-853.0,0.05000000074505806,0.8965530395507812,True,0.0012256490299478173,-491.0,0.3499999940395355,-4.250545024871826,True
869616,1636.0,False,0.005476304329931736,-853.0,0.05000000074505806,0.8965530395507812,True,0.0012256490299478173,-491.0,0.3499999940395355,-4.250545024871826,True
869617,1635.0,False,-0.005437187850475311,-616.0,0.07500000298023224,0.8965530395507812,True,-0.016872232779860497,-286.0,0.2750000059604645,-4.250545024871826,True
869618,1636.0,False,-0.012895393185317516,-619.0,0.0625,0.8965530395507812,True,-0.018671590834856033,-273.0,0.03750000149011612,-4.250545024871826,True
869619,1636.0,False,-0.012895393185317516,-619.0,0.0625,0.8965530395507812,True,-0.018671590834856033,-273.0,0.03750000149011612,-4.250545024871826,True
869620,1636.0,False,-0.01705477572977543,-521.0,0.11249999701976776,0.8965530395507812,True,-0.030836809426546097,-68.0,0.08749999850988388,9.482503890991211,True
869621,1636.0,False,-0.018997561186552048,-434.0,0.26249998807907104,0.8965530395507812,True,-0.038607943803071976,3.0,0.11249999701976776,9.482503890991211,True
869622,1636.0,False,-0.020679568871855736,-374.0,0.13750000298023224,0.8965530395507812,True,-0.04235008731484413,-95.0,0.22499999403953552,9.482503890991211,True
869623,1636.0,False,-0.020679568871855736,-374.0,0.13750000298023224,0.8965530395507812,True,-0.04235008731484413,-95.0,0.22499999403953552,9.482503890991211,True
869624,1635.0,False,-0.02302655577659607,-357.0,0.03750000149011612,6.4822893142700195,True,-0.029637238010764122,-68.0,0.17499999701976776,9.482503890991211,True
869625,1633.0,False,-0.02409573830664158,-364.0,0.02500000037252903,6.4822893142700195,True,-0.018658550456166267,-77.0,0.20000000298023224,9.578882217407227,True
869626,1633.0,False,-0.02366545796394348,-509.0,0.15000000596046448,6.4822893142700195,True,-0.0062064784578979015,-76.0,-0.02500000037252903,9.578882217407227,True
869627,1632.0,False,-0.02366545796394348,-509.0,0.15000000596046448,6.4822893142700195,True,-0.0062064784578979015,-76.0,-0.02500000037252903,9.578882217407227,True
